10076 2
3 521.84 608.97
3 525.15 535.46
1 500.64 541.43
3 513.26 581.36
1 495.42 625.56
1 541.29 528
3 522.85 493.09
3 523.2 585.44
3 549.2 549.09
3 526.72 582.4
3 531.54 587.11
3 532.61 571.82
3 523.58 545.93
1 532.08 573.33
1 518.25 592.26
1 506.56 582
3 520.53 544.21
3 536.13 523.08
3 521.72 545.35
3 533.42 543.69
3 517.61 563.69
3 533.93 546.67
3 512.59 507.32
3 513.02 598.82
3 510.12 555.92
3 539.5 484
1 523.53 542.5
3 532.66 514.44
3 519.09 594.86
1 504.26 531.43
3 521.73 474.63
1 514.63 535
3 539.64 532.26
1 505.71 556.67
1 494.81 629.09
1 546.89 507.59
3 504.75 576.19
3 544.17 505.93
1 525.38 585.6
3 528.79 536.67
1 500.85 582.67
1 490.88 540
3 533.85 518.95
3 523.72 525.63
3 523.43 525.9
1 510.6 543.44
3 536.25 565.77
3 547.68 513.2
1 511.22 523.08
1 508.87 557.62
3 504.34 532.5
1 522.62 561.95
3 534.17 448.89
3 502.55 558.13
3 520.54 651.11
3 514.47 531.1
1 534.55 601.67
1 520.63 538.52
3 515.96 554.55
3 517.09 564.32
3 544.25 579.02
1 514.42 561.74
1 516.87 595.06
3 524.27 563.81
3 524.28 555.35
3 540.2 586.4
3 511.91 557.14
3 517.19 543.85
3 526.24 552.97
3 522.09 545
1 513.85 628.24
1 521.95 575.52
3 522.19 517.14
3 531.47 556.46
3 507.71 526.15
3 547.84 543.33
1 507.57 600.71
3 529.35 541.91
3 525.83 537.3
1 468.95 547.27
1 502.1 593.13
3 508.38 551.33
3 532.11 551.91
3 534.75 617.84
2 541 521.79
1 546.23 472
3 512.78 555.96
3 498.67 446.67
3 542.62 560.3
3 534.86 459.8
1 536 569.09
3 509.09 574.25
3 526.44 564.53
3 518.21 589.61
1 537.56 546.49
3 534.15 547.27
3 503.68 568.25
3 514.01 557.19
3 523.59 538.78
3 512.87 480
3 522.63 610.67
3 532.16 584.52
1 496.71 584.07
3 527.94 537.78
3 537.12 530
3 517.81 573.1
3 539.41 510.78
3 518.14 571.35
3 504.04 545
1 519.14 513.08
3 515.9 604.44
3 545.53 555.81
3 509.3 532.84
3 520.77 529.85
3 500.81 561.21
3 535.65 513.47
3 526.62 544.85
3 533.65 526.67
3 526.3 468.24
3 495.67 554.67
3 521.29 545.96
3 537.01 433.51
1 543.18 470
3 509 518.75
1 534.49 600
1 516.06 598.89
3 524.93 621.9
3 526.22 540.92
3 538.84 528.5
3 515.15 567.56
3 526.07 517.33
3 528.18 507.19
3 504.69 534.51
3 538.82 566.81
3 528.95 551.33
3 523.82 491.32
1 542.75 587.06
1 502.86 550
3 536.59 556.59
1 529.07 543.75
2 514.27 475.56
3 532.86 576
1 530.92 550.3
1 514.61 551.38
1 508.81 536.36
1 518.06 522.94
3 516.76 551.57
3 511.93 493.68
3 533.41 542.17
3 529.78 576.41
3 529.28 485.88
3 519.08 495
3 508.45 604.76
1 522.25 584.14
1 530.24 520.47
1 503.4 548
3 506.41 565.99
3 511.97 541.08
3 514.33 585.45
3 543.34 510.29
3 536.09 542.27
3 524.1 554.35
3 530.65 502.06
1 521.93 503.87
3 522.58 485.93
1 480.24 633.33
3 552.2 505.71
3 516.44 512.78
3 535.43 526.9
1 511.26 598.24
3 531.52 569.33
3 517.04 601.43
3 560.06 497.84
3 533.36 542.65
3 491.28 593.85
3 535.84 556.55
3 528.3 528.92
3 542.66 607.21
3 506.24 588
3 517.48 536.16
3 528.99 550.71
3 528.28 512.31
3 511.01 562.42
1 522.14 639.47
3 516.16 592.39
3 528.87 476.47
2 527.25 501.67
3 534.15 504.62
3 548.17 555.71
3 510.87 495.59
3 520.42 526.57
3 544.65 540.2
3 521.56 519.42
3 506.11 573.02
3 536.72 522.76
3 528.1 559.05
3 532.52 538.43
3 521.68 534.55
3 531.05 633.6
3 524.86 541.37
3 517.94 571.28
3 538.05 546.59
3 524.56 543.38
1 488.59 571.74
1 519.45 521.62
1 515.8 593.68
3 526.92 487.17
3 517.54 530.91
1 534.45 495
3 538.79 548.33
3 526.01 515.34
3 519.19 511.27
3 519.02 540.25
1 513.31 614.19
3 540.45 524.09
1 515.06 558.33
3 542.66 496.47
1 524.58 529.41
1 515.35 561.43
3 537.47 547.66
3 517.29 504.48
1 525.35 488.57
3 560.27 475
1 522.32 523.08
3 517.51 563.18
3 512.47 532.26
3 524.46 512.48
1 507.46 516.67
3 520.39 535.08
1 527.62 556.84
3 532.19 586.06
3 526.53 493.57
3 514.95 603
3 518.13 517.86
3 528.15 515.88
3 502.21 595
3 524.07 536.43
3 522.38 525.23
3 539.98 559.09
3 487.73 500
3 527.14 459.11
3 510.16 547.27
3 520.26 542.69
3 531.74 503.23
3 517.23 533.2
3 558.57 552.59
3 514.06 542.43
3 526.59 550.32
3 525.34 585.64
3 510.01 574.84
3 521.81 491.35
1 534.68 554.07
4 521.68 509.49
3 531.81 492.94
3 529 550.69
2 524.41 602.35
3 509.88 491
3 516.16 539.76
3 517.57 528.33
1 487.1 559.05
3 511.29 623.64
3 519.19 594.38
3 510.35 569.22
1 512.45 560
2 542.05 530.86
3 504.19 541.88
3 538.79 577.33
3 514.17 572.9
3 520.9 525.51
3 520.6 495.35
1 522.73 545
3 511.53 555.24
3 508.3 564.81
1 506.23 617.38
3 511.91 561.46
1 496.88 556.67
3 530.95 542.13
3 516.8 540.83
3 534.29 568.13
3 523.65 597.7
3 519.27 498.61
3 527.39 571.03
3 523.96 555.25
1 517.61 551.11
3 511.47 540.28
1 522.47 615.67
3 519.18 553.53
3 509.19 583.11
3 518.84 558.14
3 521.17 520.56
3 529.8 558.24
1 499.55 636.92
3 504.26 513.23
3 546.43 521.36
1 553.47 584
3 541.53 539.22
3 532.24 514.77
1 485.52 632.94
3 552.63 555.56
3 511.22 536.46
4 512.94 532.34
3 520.76 565
3 501.51 588.32
1 516.11 562.07
3 540.87 508.64
1 511.45 578.46
3 487.76 555.56
3 530.21 519.64
3 529.67 460
3 525.41 572.84
1 495.09 553.33
3 506.94 537.14
1 510.73 596.25
3 506.21 517.66
3 494.99 560.75
3 512.02 513
3 532.8 528.93
1 513.97 655.65
3 533.06 508.37
3 516.08 556.36
3 510.24 551.74
3 526.93 533.09
3 524.08 537.5
3 515.67 565.37
3 530.5 543.41
3 518.51 546.86
1 498.19 551.63
3 521.82 519.56
3 513.6 547.14
3 520.04 506.67
3 513.71 508.25
3 519.06 589.58
3 530.22 606
1 517.14 536.67
3 545.17 560
1 504.58 539.5
3 515.99 532.96
3 532.18 490.67
3 534.38 561.23
3 503.09 518.41
3 532.89 552.94
3 534.15 514.5
3 516.17 545.11
3 516.56 609.47
1 502.06 626.25
3 508.89 543.16
1 545.05 605.45
3 521.26 520.47
3 535.11 524.21
3 518.22 431.05
3 516.99 543.39
3 513.05 549.58
3 533.34 503.53
3 527 557.45
3 534.79 513.49
3 517.34 537.14
3 523.83 473.77
1 523.09 538.18
3 526.52 492
3 515.93 566.67
1 505.75 553.53
3 508.02 512.16
3 524.48 519.23
1 535.83 618.67
3 511.52 483.64
3 512.05 603.66
3 535.48 516.28
3 511.44 490
3 537.12 530.37
3 513.58 563.08
3 521.22 564.5
3 510.8 449.35
1 529.56 502
3 515.21 561.31
3 503.08 518.95
3 501.08 517.5
1 524.59 558.57
3 524.48 545
3 513.07 533.64
3 521.35 502.5
3 540.75 537.03
3 529.55 598.75
1 512.12 520
3 523.67 539.03
3 531.65 554.07
3 510.27 517.95
3 526.1 542.4
3 506.79 510.97
3 521.88 543.93
1 521.78 520.67
1 555.21 552
3 520.32 529.22
3 508.01 564
3 497.07 543.14
3 521.31 570.46
1 514.36 536.36
3 519.05 547.02
3 498.78 554.19
1 529.31 521.9
3 549.94 571.82
1 515.73 565.71
3 507.49 523.64
3 514.65 525.53
3 540.8 515.56
3 518.83 519.64
3 519.01 575.52
3 512.89 548.92
1 535.22 594
3 520.65 549.37
3 532.31 546.27
3 517.89 595
3 523.96 511.72
3 500.98 541.92
3 524.88 549.01
1 509.28 497.5
3 500.66 512.48
3 518.16 528.18
3 507.78 504.12
3 527.23 556.73
3 523.3 502.76
1 501.87 563.2
3 536.75 547.9
3 511.02 497.82
3 528.09 589.23
3 502.17 537.41
3 499.82 508.8
1 495.95 573.53
3 517.25 565
3 529.21 516.92
3 511.05 564.75
3 517.95 509.71
3 524.97 528.31
3 530.58 518.27
3 511.39 549.33
3 504.24 527.25
3 521.3 544.9
3 507.16 576.37
3 499.16 545.71
3 516.33 552.65
3 519.66 503.61
3 516.03 560
3 522.4 496.13
3 526.31 526.63
3 515.34 516.99
3 513.59 513.65
3 533.32 522.58
2 507.92 584.27
3 510.84 548.28
3 501.58 545.28
3 513.33 522.08
3 517.38 584.67
3 501.9 578.24
3 521.1 567.3
3 510.6 554.21
1 538.9 500.44
1 526.67 536
3 548.66 458.57
3 524.39 501.9
3 514.11 534.84
3 524.75 524.86
3 518.43 540.58
3 520.08 545
1 496.35 536.92
1 522.76 573.94
3 519.19 487.62
3 519.14 493.75
3 504.3 523.16
3 513.25 569.33
3 504.45 518.85
3 518.57 551.54
3 513.04 553.24
3 530.62 523.16
3 520.28 542.14
3 508.22 524.55
3 551.15 566.15
3 514.6 556.52
3 530.87 578.44
3 524.31 558.04
1 514.58 511.79
3 534.06 542.27
3 506.46 493.27
1 495.79 540
3 499.2 594.25
3 514.68 543.5
3 513.11 545.71
3 520.01 534.21
3 519.87 522.96
3 502.95 539.35
1 506.19 585.33
3 547.67 535
3 519.73 539.84
3 538.9 522.7
3 497.41 576.55
3 524.22 535.38
3 512.26 536.92
3 511.57 562.5
1 499.15 618.95
1 483.38 521.67
3 517.69 549.6
3 522.35 514.78
3 508.12 550.29
3 521.24 516.92
3 520.88 500.74
3 509.36 541.5
3 501.09 547.94
3 512.87 521.61
3 512.34 503.26
1 519.88 547.69
3 500.19 560
3 511.54 587.88
3 527.74 484.55
3 516.71 567.22
3 502.86 602.86
3 551.09 501.54
3 515.75 568.06
3 511.64 558
3 517.69 533.71
3 519.5 519.6
3 513.65 503.21
3 531.04 515.78
3 519.1 507
3 494.94 590
3 516.3 551.78
3 513.38 597.26
3 515.92 526.67
3 523.96 593.6
3 524.85 514.45
3 548.13 546.25
3 505.29 497.27
3 496.74 505.16
3 531.3 442.5
3 506.05 553.33
3 532.36 516.15
3 511.29 439.88
3 495.1 517.5
3 515.03 529.82
3 521.85 534.67
3 516.18 484
3 506.99 496.54
3 528.28 528.4
2 524.88 585.6
3 510.93 456.25
3 509.98 508.26
3 491.28 559.31
3 518.34 558.46
1 495.33 522.22
3 501.88 578.18
1 522.51 538
3 527.09 480.98
3 532.75 597.39
3 526.55 568.94
1 523.26 530.59
3 512.22 542.39
3 525.7 517.31
3 514.55 511.38
3 506.27 502.22
3 503.79 549.37
3 504.65 593.79
3 508.26 537.89
3 507.95 575.19
1 534.08 540
3 513.19 559.64
3 535.43 540
3 517.12 508.24
1 517.87 526
3 505.59 535.69
3 497.94 592.07
3 546.86 490.73
1 504.52 512
1 477.78 581.74
3 518.23 569.33
1 491.16 629.09
1 494.44 572.63
1 508.93 502
3 526.04 505.96
3 505.55 580
3 513.01 544.47
3 518.58 510.73
3 498.66 496
3 525.29 553.53
3 507.17 557.99
3 506.18 554.74
3 515.4 532.25
1 491.84 532.82
3 508.49 565.99
1 518.43 560.58
1 501.07 517.78
3 510.86 472.38
3 506.91 539.51
4 504.76 507.27
3 526.53 505
1 499.4 555.56
3 502.65 555.9
3 496.1 527.56
3 506.24 553.64
3 512.25 507.3
3 534.08 540.34
2 523.43 510.18
3 500.29 520.51
3 533.35 490
3 535.17 455.65
1 530.88 510
3 532.76 526.38
2 482.28 598.18
3 511.4 581.07
1 533.63 512.22
3 529.92 536.43
3 502.08 538.56
2 540.81 486
3 525.97 515.62
3 525.79 517.63
3 507.21 525.44
2 531.77 522.22
3 526.37 518.24
3 518.99 557.04
3 510.5 515.6
3 518.53 493.51
1 535.26 511.58
3 525.41 531.55
1 507.2 500
3 508.15 539.19
1 502.35 510.77
3 513.34 504.95
3 518.93 533.53
1 518 552.88
1 503.54 576.67
3 517.52 487.42
2 507.81 578.55
3 507.17 535.91
3 518.13 534.82
3 516.33 450
3 519.31 533.95
3 497.57 540
3 513.91 529.81
3 518.74 581.9
1 508.9 573.91
3 521.09 501.23
3 522.08 506.49
3 510.3 581.14
3 525.56 509.09
3 495.47 533.33
3 518.29 519.05
3 507.79 544.09
3 508.63 465.71
3 523.22 532.35
3 512.99 539.43
3 530.14 571.25
3 523.99 595.86
3 520.6 550.2
3 510.85 530.75
3 528.74 556.92
1 499.91 532.14
3 534.8 550
3 502.06 557.03
3 489.77 521.11
3 526.24 548.42
3 518.06 530
3 518.69 555.91
3 502.14 526.13
3 501.76 572.36
3 518.31 494.19
3 528.29 555.2
1 498.76 522.56
3 552.83 570
2 525.75 466
3 514.43 525.64
3 518.34 546.04
3 507.89 510
3 521.03 488.29
3 502.96 555.11
3 524.5 558.82
3 511.7 514.46
1 503.85 571.67
3 504.97 487.74
3 507.84 561.55
3 487.12 537.81
3 510.68 561.94
3 489.33 511.43
3 508.38 529.35
3 503.11 547.69
1 505.57 569.23
3 509.97 554.4
3 515.59 564.35
3 517.55 541.02
1 515.3 568
3 505.63 588.7
3 499.05 540.95
3 492.17 541.33
3 518.18 504.76
3 511.22 590.91
3 539.93 502.75
3 533.7 581.82
3 526.11 501.33
1 492.5 611.43
3 506.57 460
3 515.65 552.5
3 519.05 460
3 528.04 496.47
3 490.47 549.52
3 521.95 543.11
3 491.16 558.4
3 497.5 557.27
3 531.28 525.33
3 530.43 512.63
3 496.46 555.43
1 514.93 560.33
3 488.81 566.67
3 519.7 523.45
3 502.73 520.75
3 512.46 524.29
3 511.36 598.4
3 515.12 560
3 494 552
3 491.51 533.33
3 492.08 496
3 543.28 493.14
3 521.65 598.1
1 517.44 597.65
3 511.68 543.4
3 488.21 530.57
3 509.92 527.06
3 496.39 518.64
3 512.3 508
3 521.98 525.2
3 513.13 410.77
3 514.77 527.26
3 499.7 509.33
1 519.5 520
3 526.75 470
1 484.93 511.67
3 488.58 536
3 506.54 507.27
3 513.52 574.72
3 526.51 526.11
1 507.23 647.78
3 506.53 552.94
3 508.18 517.23
1 527.16 532.73
3 517.6 550.76
1 497.55 471.58
3 497.77 525
3 532.03 527.27
3 515.47 573.33
3 516.39 573.6
3 507.9 533.06
3 530.85 517.56
3 514.52 512.83
3 521.49 525.12
1 483.36 570.32
3 535.32 510.48
3 454.29 586.67
2 517.46 538.92
1 504.28 590.91
3 496.2 553.04
3 500.15 511.38
3 517.22 508.82
3 521.46 526.67
3 507.34 549.8
3 497.17 505.14
3 510.05 568.76
3 527.52 565.98
3 507.44 452
3 492.72 584.58
3 530.24 461.71
3 512.89 536.57
3 501.63 520.63
3 511.93 542.76
3 510.59 576.36
4 517.4 499.18
3 503.68 540
3 527.95 551.06
1 503.61 526.67
3 507.41 549.41
3 503.67 526.04
3 510.54 561.49
3 521.53 482.2
3 516.75 447.01
3 501.53 590.77
1 524.5 576.36
3 514.91 521.14
3 517.39 493.91
3 548.85 469.23
1 511.35 573.55
1 508.19 527.78
3 503.46 518.75
3 508.2 513.41
3 531.57 552.46
3 510.42 540
3 514.31 508.64
1 511.08 501.67
3 503.96 542.09
3 501.31 510.44
3 520.11 527.37
1 500.25 516.92
3 513.73 557.71
3 522.34 499.6
3 527.84 430.27
3 515.39 568.46
3 504.16 565
3 513.09 478.24
1 501.34 576.67
3 521.1 538.49
3 486.87 452
3 503.42 555.56
3 513.01 512.58
3 535.15 556.19
3 510.37 565.19
3 520.26 564.44
3 514.46 602.29
3 504.98 523.3
1 517.77 526.82
3 521.09 526.4
1 501.59 506.89
3 491.78 510.63
3 508.35 477.14
3 496.76 516.23
3 530.21 501.46
1 484.45 543.33
1 480.08 588.57
1 503.02 561.48
3 508.03 544.14
3 515.85 527.92
3 517.8 546.29
3 523.45 470
3 501.55 535.33
1 505.15 521.43
1 529.33 520
3 509.59 544.41
3 527.27 494.23
3 516.75 562.53
3 494.72 554.72
3 527.55 489
3 524.43 542.8
3 524.26 530
1 494.18 581.33
3 507 580.32
3 534.97 458.15
1 517.81 610
1 502.73 565.33
3 504.77 543.61
3 509.54 571.72
3 513.39 521.33
3 517.42 539.31
3 499.72 529.33
3 522.83 438.57
3 500.79 523.33
3 500.92 542.11
3 521.59 445.45
3 522.33 490.99
1 520.12 535.17
3 530.29 533.81
3 494.31 540
3 506.6 498.81
3 502.77 498.13
3 507.15 553.33
3 491.82 502.99
3 519.58 545
3 534.17 535.31
3 519.48 595.2
3 521.08 540
3 493.18 591.06
3 517.26 536.67
3 514.71 495.48
3 513.33 548.98
3 511.29 519.92
3 526.74 570.91
3 515.51 507.08
1 503.46 535.56
1 481.74 552.5
3 517.77 519.38
3 526.1 512.17
3 506.81 472
3 495.06 526.06
3 519.35 533.1
1 502.07 530.67
1 492.76 582.22
1 487.9 553.33
3 512.14 531.88
3 498.18 551.56
3 503.41 502.31
1 493.82 570
3 528.13 538.75
1 494.5 505
3 483.49 598
3 498.05 563.91
3 517.61 528.93
3 514.7 554.44
3 503.96 482.06
3 506.83 514.65
3 497.73 572.34
3 521.15 546.67
3 509.92 524.52
3 504.13 478.44
3 500.4 522.05
3 512.29 524.44
1 510.56 536
3 531.89 506.67
3 502.77 564.6
1 532.5 463.08
3 498.94 499.2
3 523.74 525.17
1 520.42 565.38
3 498.19 530.75
3 503.88 536.31
1 503.37 567.27
1 515.03 592.78
3 488.83 548.67
3 489.21 550.93
3 505.07 540.6
3 526.8 538.59
1 508.33 456.32
3 513.68 468.57
3 501.4 488
3 512.09 533.96
3 496.25 544.29
3 488.09 509.8
3 506.13 503.33
3 497.14 509.93
3 508.3 495.45
3 499.92 542.6
3 512.91 520.68
3 487.11 501.32
3 503.05 542.71
3 499 544.63
1 531.29 495.83
3 509.86 563.83
3 514.48 548.22
1 517.97 588
3 482.11 528.5
3 506.86 614.09
3 510.55 574.86
2 512.67 528.37
3 549.56 476
3 497.01 583.24
3 503.84 533.83
3 512.63 524.71
3 538.26 524.06
1 540.89 587.69
3 487.63 581.81
3 507.65 515.45
3 533.42 481.11
1 481.25 506.67
3 509.23 491
3 513.88 522
3 518.99 520
3 534.21 500
3 496.67 517.89
1 500.51 523.53
3 493.79 504.4
3 500.81 530.22
3 498.5 549.27
3 502.44 523.77
3 506.92 566.02
3 503.3 579.01
3 500.54 519.45
3 504.47 501.64
3 503.35 498.37
3 526 554
3 492.77 504.88
1 509.52 515.83
3 505.85 521.36
3 504.09 483.33
3 494.91 478.84
3 525.09 534.72
3 500.32 478.3
3 507.8 516.54
3 514.68 520
3 501.35 535.97
3 499.69 540.66
1 521.24 598.57
3 513.28 518.57
3 506.23 561.82
1 485.22 554.55
3 516 545.93
1 513.49 520.59
3 508.41 523.88
3 504.12 530.21
3 507.16 491.03
3 502.32 522.86
1 480.15 520
3 504.14 501.36
3 499.44 540.82
3 500.42 476.47
3 506.71 505.71
2 506.61 551.94
3 509.44 490
3 505.84 517.73
3 513 535.38
3 507.02 547.87
2 502.24 490.75
1 499.02 547.73
3 520.62 452.5
3 508.05 557.39
3 497.88 505.93
3 498.41 549.38
3 503.7 483.16
4 490.82 454.38
3 507.22 516.82
3 495.12 520.94
3 516.65 462.94
3 512.98 555.65
3 498.85 551.11
3 517.8 528.44
3 508.5 493.1
3 522.15 493.55
3 520.43 547.5
3 513.72 496.51
3 511.04 604.8
1 536.25 463.33
3 504.02 547.78
3 530.86 518.75
1 484.4 613.85
1 507.09 540.98
3 511.64 526.67
3 510.38 521.58
2 514.2 527.23
1 477.15 588.75
3 511.9 520.74
3 499.42 509.3
3 497.03 550.27
3 506.85 499.23
3 507.01 554.85
3 510.4 523.48
2 533.93 493.33
1 497.22 463.08
3 508.02 530.34
3 547.38 532.31
4 519.25 434.15
3 504.67 412.86
3 540.47 505.26
3 502.47 498.62
3 511.1 553.45
3 530.25 508
3 527.84 535.32
3 504.88 573.91
3 512.45 490.67
3 522.27 522
3 503.88 535.22
1 497.51 525.71
3 524.08 462.86
3 503.57 530
3 495.31 542.55
3 502.23 577.5
3 516.19 534
3 510.43 565.87
3 496.24 543.61
3 525.42 475.94
3 502.02 548.21
3 492.37 604.21
3 513.04 468.57
3 515.62 491.43
3 541.26 460.83
1 517.54 561.38
3 510.45 517.06
3 535.34 438.57
3 510.16 504.71
3 521.21 498.46
1 518.83 542.86
1 485.1 558.52
3 520.63 503.08
3 502.77 440.83
3 517.72 545.21
3 499.79 482.86
1 517.31 566.67
3 487.46 531.9
3 510.2 569.14
3 506.97 525.3
3 496.29 487.86
3 523.63 485.71
3 501.48 538.18
3 512.87 500.93
3 488 456.52
3 488.2 530
3 505.33 526.27
1 486.17 562.78
3 479.68 573.09
3 527.96 567.14
3 508.01 512.47
1 499.15 505.51
3 512.73 498.52
3 506.35 520.48
3 511.45 510.48
3 492.3 515.24
3 498.99 506
1 500.76 545.41
3 496.76 559.85
3 504.61 514.29
3 501.92 482.5
3 497.51 574.07
3 503.24 542.18
1 509.08 577.14
3 504.48 530.61
3 506.29 545.56
3 515.89 460
2 492.59 444
3 508.31 536.36
3 511.43 600
1 524.18 621.43
3 507.26 486.82
3 479.09 581.82
3 498.19 595.32
1 480.12 610
3 519.6 541.51
3 503.27 533.53
3 498.73 505.42
4 512.67 510.67
3 512.75 522.68
3 505.91 529.12
3 503.69 534.64
3 511.39 542.86
3 503.76 544.62
3 500.63 557.67
3 502.29 546.67
3 503.87 504.17
3 509.46 527.5
3 504.46 512.86
3 497.14 535.79
3 501.83 475.79
1 466.88 555.29
3 510.36 520
3 494.75 515.56
1 496.65 521.74
1 509.32 491.39
3 478.35 481.67
1 478.85 558.33
3 523.37 477.71
3 503.55 541.82
1 512.36 530
3 511.31 472.43
3 509.94 510.27
3 478.2 535
3 498.13 546.32
3 499.53 502.78
3 517.4 550.97
3 504.32 552.38
3 498.48 522.48
3 521.71 458.89
3 506.58 523.28
3 520.94 534.29
3 495.62 528.24
3 463.4 590.77
3 507.85 449.64
3 490.93 484.31
3 515.53 504
1 498.36 569.09
3 514.82 520
3 508.76 512.19
1 539.48 505.33
3 499.12 520.6
3 507.66 514.47
3 532.55 495.71
1 500.14 592
3 517.79 585.83
3 505.37 514.07
3 499.16 431.43
3 509.96 567.14
3 510.59 470
1 506.78 532.13
3 515.02 532
3 511.57 462.07
3 506.42 540.5
3 500.55 486.95
2 498.91 520.57
3 520.12 571.76
3 495.58 571.67
3 499.68 519.35
1 536.85 508
3 521.8 548.18
3 481.29 522.45
3 486.65 482.22
3 513.9 527.02
3 496.7 515.86
3 553.63 487.27
3 499.69 518.13
3 506.63 566.67
3 501.78 503.21
1 463.76 547.78
3 521.54 533.6
3 507.62 540
3 531.68 506.67
3 499.64 506.94
3 514.35 560
3 514.06 534.86
3 492.42 533.56
1 499.31 555.68
1 515.13 543.49
3 505.18 503.41
3 473.77 512.5
3 487.7 530.44
1 496.02 575.49
3 509.09 568.18
3 514.43 494
3 505.4 506.84
3 513.79 509.64
3 502.68 481.77
3 516.19 547.1
1 492.53 543.75
3 489.38 529.53
3 526.96 440.71
3 500.53 532.58
1 503.31 578.57
3 508.13 483.75
3 495.13 564.6
1 482.01 545.83
1 521.6 550.67
3 494.96 506.43
1 488.8 569.09
3 499.68 547.63
3 486.79 539.79
3 506.84 555.38
3 497.89 538.82
1 496.48 453.33
3 511.02 527.59
3 489.84 545.88
3 499.4 518.82
3 513 508.04
3 498.31 516.52
3 516 515.76
1 510.45 565.38
3 488.54 575.58
3 520.51 538.98
3 506.25 525.71
3 498.16 534.32
3 509.59 577.33
3 515.49 546
1 479.02 589.09
3 492.7 529.83
3 496.48 548.18
1 511.97 553.04
3 499.83 518.5
3 517.67 525.56
3 499.9 519.72
3 493.96 536.36
3 509.65 554.01
3 497.6 510.91
3 544.69 460
3 496.93 510.2
1 482.03 516
3 511.78 506.49
3 515.75 484.44
3 512.62 528
3 537.67 511.3
3 501.48 586.25
3 483.82 539.09
3 510.29 509.53
3 498.93 561.89
1 516.56 486.67
3 502.97 542.11
3 495.7 572.68
3 518.02 489.23
3 503.86 468.2
3 499.68 517.69
1 531.06 484.64
3 502.57 496.67
3 493.77 547.98
3 497.86 559.68
3 508.59 506.58
3 513.5 509.33
1 504.84 513
3 495.68 509.64
3 502.58 537.69
3 489.68 527.14
3 490.22 562.24
3 502.37 520
4 475.89 582.22
3 505.4 552.31
3 510.98 491.14
3 515.09 473.56
1 513.62 549.23
3 514.19 489.47
3 493.38 527.81
3 502.57 485.93
3 494.92 510.33
3 516.72 564.32
3 500.88 429.09
1 506.73 604.76
3 544.96 630
3 481.57 525.27
3 493.64 519.48
3 512.58 380.94
3 516.23 433.87
3 552.87 554.55
3 494 507.58
3 509.65 522.35
3 494.12 566.25
3 494.15 531.3
3 495.38 504.8
3 514.63 465.93
3 496.25 552.38
3 520.58 511.11
3 496.05 514
1 514.62 544.71
3 497.22 507.41
3 509.86 511.6
3 514.97 502
3 507.41 537.5
3 495.91 513.1
3 477.14 551.53
3 503.74 521.6
3 514.22 531.43
3 487.35 506.58
3 508.74 448.07
3 507.34 423.25
3 546.16 470
3 521.88 538.46
3 523.43 465.26
1 473.82 561.18
3 516.55 504.83
3 516.86 494.78
1 496.31 548.33
3 493.86 505
3 498.1 512.86
3 503.65 482.05
3 506.13 536.78
3 510.73 554.78
3 515.82 537.35
3 487.45 556.57
3 504.02 519.34
3 520.19 509.18
1 495.12 532
3 502.26 522.86
3 527.17 535.29
3 497.8 508
3 492.3 507.86
3 487.32 541.82
3 512.96 550.11
3 499.93 447.64
3 499.44 498.4
3 510.24 553.55
3 501.54 524.86
3 508.31 516
1 485.11 553.89
3 497.34 550.08
3 505.08 523.16
3 514.68 507.88
3 521.82 526.25
3 502.18 529.17
3 510.66 524.29
3 515.23 577.89
3 526.05 535.38
3 490.23 468.14
3 495.34 512.34
3 506.83 449
3 498.01 495.32
3 503.46 513.01
3 492.54 515.38
3 503.61 506.86
3 506.49 492
3 485.4 560.96
3 510.26 542
3 504.03 562
3 523.18 490.34
3 467.54 606.15
3 506.86 481.43
3 499.33 564.44
3 498.81 507.35
3 506.11 509.42
3 518.3 508.84
3 525.73 497.93
1 500.92 603.08
3 506.62 580.13
3 491.28 515.14
3 499.02 529.59
3 500.48 516.67
3 490.46 546.34
3 495.47 515.28
3 503.4 554.47
3 523.75 483.33
3 506.94 555.5
3 502.01 528.39
3 520.96 523.75
3 505.18 514.81
3 487.16 512.73
3 509.56 516.03
3 506.16 499.39
3 519.75 503.33
3 509.83 487.18
3 512.42 545.56
3 480.95 535.19
3 484.3 544.28
1 495.48 561.46
3 503.28 542.77
1 472.18 568.33
3 504.56 518.11
3 493.83 535.18
1 500.39 517.5
3 514.38 480.53
3 508.09 512
1 485.06 473.79
3 501.1 511.98
3 502.62 522.53
3 502.47 469.19
3 516.2 459.13
3 502.43 526.53
3 480.73 543.64
3 500.45 536.25
3 524.37 459
3 500.36 508.87
3 499.84 548.71
3 482.33 581.25
3 511.77 555.79
3 506.41 486.83
3 494.27 577.86
1 505.9 530.77
3 493.25 501.29
3 518.23 443.33
3 491.14 571.89
3 509.88 505.71
3 508.92 469.44
3 509.15 490
3 509.77 463.33
3 502.83 531.67
3 502.03 552.26
3 483.34 523.64
3 497.89 534.93
3 502.23 518.46
3 526.04 451.2
3 489.16 503.39
3 507.4 508.14
3 489.57 448
3 503.19 558.25
3 501.88 527.85
3 496.96 526.56
3 531.32 491.76
3 509.11 565.6
3 492.27 544.19
3 497.83 538.3
3 504.05 438.18
1 473.66 540
3 528.69 477.93
3 489.91 541.25
3 496.09 496.83
1 468.76 570.97
